RESERVA_TER_COD,RESERVA_LOCAL,RESERVA_DESTINO,RESERVA_DESCRICAO,RESERVA_POSICAO,VEICULO,RESERVA_TIPO_FACT,PED_COD_SERVICO,PED_NUM_VEICULOS,PED_NUM_BOMBEIROS,PED_KILOMETROS,PED_LOCAL,DURACAO_MINUTOS,ANO,MES,DIA_SEMANA,HORA_SAIDA_NUM,MINUTOS_SAIDA,TURNO
1,5,70,4,1,3,2,4119,1,2,85,82,120,2005,2,4,15,900,1
1,5,52,4,1,7,1,4119,1,1,15,7,45,2005,2,4,15,915,1
1,37,83,2,1,7,1,4119,1,1,140,149,120,2005,2,4,16,960,1
1,5,52,2,1,2,1,4119,1,1,10,135,55,2005,2,4,18,1085,1
3,5,20,6,2,10,4,4119,1,1,120,102,210,2005,2,4,16,990,1
3,5,20,13,2,3,4,4119,1,1,120,150,215,2005,2,4,17,1045,1
1,5,10,4,1,6,1,4119,1,1,325,14,1082,2005,2,4,21,1260,2
1,5,21,4,1,6,1,4119,1,1,325,14,1082,2005,2,4,21,1260,2
1,5,136,4,1,11,1,4119,1,1,200,151,220,2005,2,5,17,1040,1
1,5,10,4,2,9,1,4119,1,1,323,5,1185,2005,2,5,19,1185,2
1,38,90,2,1,2,1,4119,1,1,51,94,80,2005,2,5,20,1225,2
1,1,5,1,1,3,1,4119,1,1,320,38,1097,2005,2,5,21,1277,2
1,5,52,4,2,9,1,4119,1,1,323,5,240,2005,2,6,6,390,4
1,1,107,11,1,7,1,4119,1,1,330,5,300,2005,2,6,16,975,1
1,5,137,11,1,2,1,4119,1,1,81,152,145,2005,2,6,17,1055,1
1,5,107,11,1,3,4,4119,1,1,336,5,1007,2005,2,6,18,1117,1
1,5,10,4,1,6,1,4119,1,1,320,6,1200,2005,2,6,21,1290,2
6,5,138,4,1,14,3,4119,1,2,50,153,1330,2005,2,6,23,1380,2
1,5,10,4,1,10,1,4119,1,1,330,5,585,2005,2,0,7,435,3
4,32,73,5,2,7,2,4119,1,1,350,5,265,2005,2,0,7,445,3
1,1,107,11,1,1,1,4119,1,1,320,5,385,2005,2,0,8,515,3
1,1,40,19,3,2,2,4119,1,1,50,42,94,2005,2,0,11,666,3
1,5,1,4,1,7,2,4119,1,1,160,1,150,2005,2,0,15,900,1
1,5,24,11,1,1,1,4119,1,2,60,154,95,2005,2,0,15,920,1
1,5,1,11,2,9,1,4119,1,1,147,1,200,2005,2,0,15,900,1
1,5,139,4,1,11,1,4119,1,1,190,115,150,2005,2,0,15,940,1
2,5,13,20,1,16,3,4103,1,2,7,43,30,2005,2,0,16,980,1
1,5,70,4,1,11,1,4119,1,1,90,82,120,2005,2,0,18,1100,1
6,5,140,4,1,16,3,4103,1,2,10,155,18,2005,2,0,18,1117,1
1,5,141,19,1,1,1,4119,1,1,130,156,185,2005,2,0,20,1210,2
1,5,141,4,1,1,1,4119,1,1,130,156,185,2005,2,0,20,1210,2
1,1,142,19,2,9,2,4119,1,1,5,157,26,2005,2,0,19,1194,2
6,5,54,21,1,15,5,4205,1,2,30,15,33,2005,2,0,20,1253,2
7,5,35,4,2,10,4,4119,1,1,330,6,465,2005,2,1,10,615,3
6,5,54,4,1,14,3,4103,1,2,14,7,38,2005,2,1,13,822,1
2,5,43,18,1,2,3,4119,1,2,8,7,35,2005,2,1,16,960,1
1,5,143,2,1,1,1,4119,1,1,45,158,90,2005,2,1,20,1200,2
1,5,144,4,1,1,1,4119,1,1,95,159,105,2005,2,1,21,1305,2
2,5,54,4,1,16,3,4103,1,2,12,7,34,2005,2,2,5,316,4
5,32,73,5,2,10,2,4119,1,1,350,18,280,2005,2,2,7,420,3
3,7,11,6,2,8,2,4119,1,1,210,53,330,2005,2,2,8,480,3
3,23,20,6,2,8,2,4119,1,1,210,53,330,2005,2,2,8,480,3
1,5,56,4,1,7,2,4119,1,1,340,18,425,2005,2,2,8,535,3
1,5,1,4,1,1,1,4119,1,1,160,1,255,2005,2,2,13,825,1
1,5,1,10,1,1,1,4119,1,1,160,1,255,2005,2,2,13,825,1
1,5,145,4,1,9,1,4119,1,1,15,160,60,2005,2,2,14,865,1
1,5,146,20,1,9,1,4119,1,1,15,160,60,2005,2,2,14,865,1
1,5,10,4,1,3,1,4119,1,1,347,161,320,2005,2,2,14,870,1
1,5,147,4,1,2,1,4119,1,1,100,162,140,2005,2,2,14,880,1
1,5,148,4,1,9,1,4119,1,1,5,163,25,2005,2,2,15,935,1
1,5,149,4,1,3,1,4119,1,1,120,164,230,2005,2,2,20,1205,2
3,5,20,13,1,9,4,4119,1,1,120,22,220,2005,2,2,16,990,1
3,5,20,13,2,11,4,4119,1,1,120,22,230,2005,2,2,17,1060,1
2,39,150,4,1,3,3,4119,1,1,120,164,230,2005,2,2,20,1205,2
1,5,12,4,1,1,1,4119,1,1,220,13,410,2005,2,3,7,450,3
1,5,12,4,1,1,1,4119,1,1,220,13,410,2005,2,3,7,450,3
1,5,88,4,1,10,1,4119,1,1,420,165,510,2005,2,3,8,480,3
1,5,10,4,1,11,1,4119,1,1,340,6,510,2005,2,3,9,540,3
1,5,10,4,1,11,1,4119,1,1,340,6,510,2005,2,3,9,540,3
6,5,13,4,1,3,3,4103,1,2,10,166,14,2005,2,3,10,621,3
3,5,20,6,2,8,4,4119,1,1,200,102,260,2005,2,3,13,785,1
3,5,151,5,3,3,4,4119,1,1,120,167,235,2005,2,3,13,785,1
3,5,20,6,2,9,4,4119,1,1,130,102,355,2005,2,3,13,795,1
3,5,20,6,2,9,4,4119,1,1,130,102,355,2005,2,3,13,795,1
1,5,152,4,1,1,1,4119,1,2,124,168,130,2005,2,3,16,1000,1
1,5,153,4,1,1,1,4119,1,2,124,168,130,2005,2,3,16,1000,1
1,40,77,2,1,3,1,4119,1,1,85,169,115,2005,2,3,17,1070,1
1,1,107,11,2,12,1,4119,1,1,320,5,330,2005,2,3,17,1050,1
1,41,142,4,1,11,1,4119,1,1,90,157,100,2005,2,3,19,1160,2
1,5,90,11,1,9,1,4119,1,2,43,94,65,2005,2,3,20,1210,2
1,5,154,1,1,2,1,4119,1,1,136,170,110,2005,2,3,21,1315,2
1,42,155,1,1,2,1,4119,1,2,148,171,180,2005,2,4,0,0,4
3,5,20,6,2,9,2,4119,1,1,190,102,255,2005,2,4,8,480,3
3,7,11,6,2,8,2,4119,1,1,190,102,255,2005,2,4,8,480,3
1,5,81,6,1,10,1,4119,1,1,330,6,390,2005,2,4,10,630,3
1,5,93,4,1,9,1,4119,1,1,99,96,109,2005,2,4,15,941,1
1,5,156,4,1,3,1,4119,1,1,10,172,49,2005,2,4,15,941,1
3,5,20,13,2,3,4,4119,1,1,120,22,195,2005,2,4,17,1050,1
1,5,5,4,1,4,1,4119,1,1,320,6,1005,2005,2,4,20,1225,2
1,5,35,4,1,11,1,4119,1,1,320,6,360,2005,2,5,8,520,3
1,5,10,4,1,11,1,4119,1,1,320,6,360,2005,2,5,8,520,3
1,1,86,19,1,11,1,4119,1,1,180,91,165,2005,2,5,17,1055,1
1,5,95,4,2,11,1,4119,1,1,180,91,165,2005,2,5,17,1055,1
1,5,24,4,1,2,1,4119,1,2,61,27,95,2005,2,5,18,1125,1
2,39,43,20,1,17,3,4119,1,2,10,7,55,2005,2,5,18,1125,1
1,1,157,11,1,11,1,4119,1,1,320,38,510,2005,2,6,10,630,3
1,1,157,11,1,1,1,4119,1,1,318,38,425,2005,2,6,10,655,3
1,1,157,11,2,1,1,4119,1,1,330,38,985,2005,2,6,20,1200,2
8,43,13,11,1,1,1,4119,1,1,330,38,985,2005,2,6,20,1200,2
8,1,13,11,1,1,1,4119,1,1,330,38,985,2005,2,6,20,1200,2
3,5,5,5,2,9,4,4119,1,1,302,14,316,2005,2,0,6,374,4
3,32,73,5,2,10,4,4119,1,1,350,173,420,2005,2,0,7,420,3
3,5,20,6,2,8,4,4119,1,1,210,22,330,2005,2,0,8,480,3
1,3,10,4,2,1,1,4119,1,1,320,18,380,2005,2,0,10,610,3
1,5,126,4,1,3,1,4119,1,1,160,174,198,2005,2,0,13,792,1
1,5,158,4,1,4,1,4119,1,1,75,175,104,2005,2,0,14,856,1
1,5,159,4,2,9,1,4119,1,1,108,167,285,2005,2,0,13,820,1
1,5,159,4,1,9,1,4119,1,1,108,167,285,2005,2,0,13,820,1
3,5,20,13,1,3,4,4119,1,1,120,102,220,2005,2,0,16,980,1
3,5,20,13,1,4,4,4119,1,1,120,102,235,2005,2,0,17,1040,1
1,5,160,2,1,1,1,4119,1,1,5,176,20,2005,2,0,20,1210,2
1,5,5,4,1,9,1,4119,1,1,322,6,399,2005,2,1,12,756,3
3,5,20,6,2,4,4,4119,1,1,200,22,355,2005,2,1,13,785,1
3,5,20,6,2,4,4,4119,1,1,200,22,355,2005,2,1,13,785,1
3,5,20,6,2,3,4,4119,1,1,120,22,270,2005,2,1,13,810,1
1,5,158,4,1,10,1,4119,1,1,70,177,120,2005,2,1,13,825,1
1,5,5,4,1,11,1,4119,1,1,320,6,409,2005,2,1,14,881,1
1,5,139,4,1,3,1,4119,1,1,130,115,145,2005,2,1,18,1135,1
3,5,10,4,1,10,4,4119,1,1,320,6,450,2005,2,2,7,420,3
3,5,10,5,2,7,4,4119,1,1,350,30,285,2005,2,2,7,435,3
3,5,20,6,2,8,4,4119,1,1,190,22,240,2005,2,2,8,510,3
1,5,161,4,1,11,1,4119,1,2,40,178,50,2005,2,2,10,630,3
1,5,20,4,1,1,1,4119,1,1,123,22,146,2005,2,2,14,885,1
1,5,3,4,1,4,1,4119,1,1,100,32,130,2005,2,2,14,890,1
1,1,5,22,1,7,1,4119,1,1,320,18,305,2005,2,2,15,910,1
1,5,162,4,1,2,2,4119,1,2,3,7,42,2005,2,2,19,1178,2
3,5,20,13,1,3,2,4119,1,1,120,53,209,2005,2,2,16,991,1
3,5,20,13,1,4,4,4119,1,1,120,53,234,2005,2,2,17,1036,1
1,5,89,4,1,2,1,4119,1,1,37,93,95,2005,2,2,21,1275,2
1,5,21,4,2,6,1,4119,1,1,330,14,1110,2005,2,2,21,1275,2
1,5,10,4,1,6,1,4119,1,1,330,14,1110,2005,2,2,21,1275,2
1,5,10,4,1,7,1,4119,1,1,330,18,449,2005,2,3,8,481,3
1,5,12,4,1,1,1,4119,1,1,208,13,359,2005,2,3,8,481,3
1,5,12,4,1,1,1,4119,1,1,208,13,359,2005,2,3,8,481,3
1,5,10,4,2,10,1,4119,1,1,330,6,500,2005,2,3,12,750,3
3,5,20,6,2,4,2,4119,1,1,200,22,379,2005,2,3,13,781,1
3,5,20,6,2,4,2,4119,1,1,200,22,379,2005,2,3,13,781,1
3,5,20,6,2,3,2,4119,1,1,120,22,330,2005,2,3,13,780,1
1,5,163,4,2,11,1,4119,1,1,110,167,179,2005,2,3,14,841,1
1,5,70,4,1,7,1,4119,1,1,90,82,100,2005,2,3,15,930,1
1,5,164,4,1,1,1,4119,1,1,220,179,245,2005,2,3,16,970,1
1,5,165,4,1,1,1,4119,1,1,220,179,245,2005,2,3,16,970,1
1,5,166,4,1,3,5,4119,1,1,40,26,75,2005,2,3,18,1125,1
1,5,23,4,1,3,1,4119,1,1,40,26,75,2005,2,3,18,1125,1
1,5,96,4,1,7,1,4119,1,1,120,100,135,2005,2,3,19,1185,2
1,44,89,14,1,3,1,4119,1,1,60,93,80,2005,2,3,20,1205,2
1,5,167,2,1,1,1,4119,1,1,30,23,75,2005,2,3,21,1295,2
1,45,168,2,1,1,1,4119,1,1,130,180,1310,2005,2,3,23,1385,2
3,5,20,6,2,3,4,4119,1,1,190,22,240,2005,2,4,14,840,1
1,5,10,4,1,9,1,4119,1,1,335,18,620,2005,2,4,8,480,3
3,5,54,5,1,7,4,4119,1,1,80,34,180,2005,2,4,8,480,3
3,7,11,6,2,8,2,4119,1,1,190,22,290,2005,2,4,8,480,3
3,5,20,13,1,10,4,4119,1,1,120,22,209,2005,2,4,9,571,3
1,5,121,4,1,10,1,4119,1,1,90,115,120,2005,2,4,14,870,1
1,5,166,4,1,11,1,4119,1,1,320,5,350,2005,2,4,13,780,1
1,46,121,4,1,2,1,4119,1,1,119,115,160,2005,2,4,14,880,1
3,5,20,13,1,4,2,4119,1,1,120,22,240,2005,2,4,14,840,1
1,5,10,4,2,12,1,4119,1,1,320,38,335,2005,2,4,16,990,1
1,5,169,11,1,7,1,4119,1,1,80,181,120,2005,2,4,18,1080,1
1,5,157,11,2,4,1,4119,1,1,320,38,1095,2005,2,4,18,1110,1
1,5,166,4,1,1,1,4119,1,1,320,6,1120,2005,2,4,20,1200,2
1,5,93,4,1,3,1,4119,1,1,105,96,80,2005,2,4,21,1280,2
1,5,67,4,2,12,1,4119,1,1,96,70,1310,2005,2,4,22,1330,2
1,1,170,23,2,1,1,4119,1,2,330,101,275,2005,2,5,2,135,4
1,1,20,10,1,3,1,4119,1,2,182,53,164,2005,2,5,9,541,3
1,47,171,2,2,1,1,4119,1,1,116,182,129,2005,2,5,9,541,3
1,5,172,4,1,2,1,4119,1,1,101,183,130,2005,2,5,10,630,3
1,5,173,4,1,3,1,4119,1,1,40,17,80,2005,2,5,12,750,3
1,5,174,4,1,2,1,4119,1,2,103,184,155,2005,2,5,14,865,1
1,5,175,11,1,1,1,4119,1,2,83,185,120,2005,2,5,15,940,1
1,5,10,4,1,11,1,4119,1,1,320,6,330,2005,2,5,16,960,1
1,5,10,4,1,11,1,4119,1,1,320,6,330,2005,2,5,16,960,1
1,5,10,4,1,11,1,4119,1,1,320,6,1120,2005,2,5,22,1330,2
1,5,5,4,1,3,1,4119,1,1,301,6,1120,2005,2,5,23,1420,2
1,5,5,4,2,3,1,4119,1,1,320,18,404,2005,2,6,15,916,1
1,5,62,4,1,7,1,4119,1,1,130,65,140,2005,2,6,20,1230,2
3,5,5,3,2,4,4,4119,1,1,350,18,599,2005,2,0,6,361,4
1,5,5,3,1,3,1,4119,1,1,320,18,389,2005,2,0,6,361,4
4,5,73,5,2,7,2,4119,1,1,350,18,270,2005,2,0,7,420,3
3,5,21,6,2,10,4,4119,1,1,340,18,539,2005,2,0,7,421,3
3,5,37,5,1,10,4,4119,1,1,340,18,539,2005,2,0,7,421,3
3,5,20,6,2,8,4,4119,1,1,210,53,279,2005,2,0,8,481,3
1,5,26,4,2,1,1,4119,1,1,322,38,325,2005,2,0,14,845,1
1,5,1,4,1,9,1,4119,1,1,157,186,240,2005,2,0,15,920,1
1,5,20,3,1,9,1,4119,1,1,157,186,240,2005,2,0,15,920,1
1,5,1,4,2,9,1,4119,1,1,157,186,240,2005,2,0,15,920,1
3,5,20,13,1,3,4,4119,1,1,120,22,210,2005,2,0,16,990,1
1,5,176,2,2,11,1,4119,1,1,175,187,170,2005,2,0,18,1120,1
1,5,177,2,1,11,1,4119,1,1,175,187,170,2005,2,0,18,1120,1
1,21,70,11,2,1,1,4119,1,1,86,82,85,2005,2,0,19,1185,2
1,48,178,2,1,7,1,4119,1,1,110,188,130,2005,2,0,20,1205,2
1,49,94,11,1,7,1,4119,1,1,130,98,745,2005,2,0,13,795,1
1,5,13,2,1,7,1,4119,1,1,30,189,60,2005,2,1,1,60,4
1,5,5,3,1,4,1,4119,1,1,320,14,375,2005,2,1,7,420,3
3,5,37,3,2,3,4,4119,1,1,320,190,480,2005,2,1,7,420,3
1,5,38,2,1,1,1,4119,1,1,341,6,450,2005,2,1,9,590,3
1,26,46,2,1,9,1,4119,1,1,68,36,105,2005,2,1,18,1095,1
1,5,5,3,1,11,1,4119,1,1,330,6,390,2005,2,1,12,750,3
3,5,20,6,2,8,4,4119,1,1,200,22,390,2005,2,1,13,780,1
3,5,20,6,2,8,4,4119,1,1,200,22,390,2005,2,1,13,780,1
3,5,20,6,2,10,2,4119,1,1,120,22,300,2005,2,1,13,810,1
1,12,1,10,1,3,1,4119,1,1,155,1,165,2005,2,1,15,915,1
1,50,179,2,1,10,1,4119,1,1,110,191,119,2005,2,1,19,1141,2
9,5,180,11,1,18,3,4103,1,2,10,192,30,2005,2,1,18,1130,1
1,5,25,2,1,1,1,4119,1,1,160,28,155,2005,2,1,19,1175,2
1,5,27,4,1,7,1,4119,1,1,140,193,120,2005,2,1,19,1190,2
1,5,181,4,1,3,1,4119,1,2,112,194,1275,2005,2,1,21,1275,2
1,5,182,4,2,7,1,4119,1,1,190,76,1258,2005,2,1,22,1353,2
1,5,5,3,2,19,1,4119,1,1,320,38,390,2005,2,2,7,420,3
3,5,20,6,2,11,4,4119,1,1,190,102,300,2005,2,2,8,480,3
1,5,10,3,1,9,1,4119,1,1,327,77,375,2005,2,2,8,480,3
1,1,183,4,1,1,1,4119,1,2,33,138,60,2005,2,2,12,730,3
1,5,184,4,1,11,1,4119,1,1,100,195,109,2005,2,2,13,801,1
1,5,158,2,2,12,1,4119,1,1,72,175,114,2005,2,2,13,816,1
1,5,106,4,2,10,1,4119,1,1,50,117,110,2005,2,2,16,970,1
3,5,20,13,1,1,4,4119,1,1,120,22,200,2005,2,2,16,990,1
1,1,5,4,1,12,1,4119,1,1,320,6,1115,2005,2,2,19,1195,2
1,5,185,4,1,7,1,4119,1,1,130,196,130,2005,2,3,1,80,4
1,5,35,4,1,6,1,4119,1,1,320,6,360,2005,2,3,4,280,4
1,5,12,3,1,9,1,4119,1,1,208,13,325,2005,2,3,7,420,3
1,5,12,6,1,11,1,4119,1,1,210,13,420,2005,2,3,7,420,3
1,5,10,3,1,10,1,4119,1,1,340,18,409,2005,2,3,9,551,3
3,5,20,6,2,1,4,4103,1,3,16,197,23,2005,2,3,12,749,3
3,5,20,6,2,1,4,4103,1,3,16,197,23,2005,2,3,12,749,3
1,5,186,2,1,9,1,4119,1,1,154,198,154,2005,2,3,15,911,1
1,5,126,2,1,3,1,4119,1,1,160,50,199,2005,2,3,13,791,1
1,5,187,4,1,7,1,4119,1,1,70,199,1351,2005,2,3,22,1371,2
1,5,188,3,1,3,1,4119,1,1,440,200,500,2005,2,4,6,360,4
3,5,20,6,2,8,2,4119,1,1,210,22,299,2005,2,4,8,481,3
1,5,10,3,1,11,1,4119,1,1,340,40,360,2005,2,4,11,675,3
1,5,7,24,1,7,1,4119,1,1,680,201,420,2005,2,4,11,675,3
1,5,189,2,1,1,1,4119,1,1,36,202,90,2005,2,4,13,785,1
1,5,10,3,2,3,1,4119,1,1,320,18,340,2005,2,4,14,860,1
1,5,147,3,1,4,1,4119,1,1,100,162,110,2005,2,4,15,930,1
1,5,190,3,1,6,1,4119,1,1,320,18,310,2005,2,4,17,1020,1
1,5,190,3,1,6,1,4119,1,1,100,162,110,2005,2,4,15,930,1
3,5,20,13,2,1,4,4119,1,1,120,22,225,2005,2,4,17,1035,1
1,5,191,4,1,7,1,4119,1,1,180,49,190,2005,2,4,19,1140,2
1,12,1,11,1,3,1,4119,1,1,142,1,145,2005,2,4,21,1270,2
1,5,191,4,1,1,1,4119,1,1,180,49,210,2005,2,5,9,545,3
1,5,191,4,1,1,1,4119,1,1,180,49,210,2005,2,5,9,545,3
1,5,85,4,1,2,1,4119,1,2,88,177,95,2005,2,5,10,620,3
6,51,169,2,1,2,1,4119,1,1,62,181,140,2005,2,5,13,800,1
6,5,192,11,1,18,3,4103,1,2,10,203,37,2005,2,5,18,1088,1
1,52,193,2,1,1,1,4119,1,2,30,189,60,2005,2,5,19,1140,2
1,5,10,4,1,9,1,4119,1,1,368,6,310,2005,2,6,17,1025,1
1,5,26,4,1,3,1,4119,1,1,322,30,1060,2005,2,6,18,1130,1
1,1,172,4,2,12,1,4119,1,1,100,183,120,2005,2,6,20,1220,2
1,5,37,3,1,4,1,4119,1,1,320,6,450,2005,2,0,6,390,4
5,5,73,5,2,12,1,4119,1,1,325,6,330,2005,2,0,6,390,4
3,5,5,5,1,9,4,4119,1,1,329,6,365,2005,2,0,7,420,3
1,5,12,3,1,1,1,4119,1,1,220,13,420,2005,2,0,7,435,3
1,5,12,3,1,1,1,4119,1,1,220,13,420,2005,2,0,7,435,3
3,5,20,6,2,8,4,4119,1,1,190,22,314,2005,2,0,8,481,3
3,7,20,6,2,8,4,4119,1,1,190,22,314,2005,2,0,8,481,3
3,5,13,3,2,2,4,4119,1,1,146,34,262,2005,2,0,9,540,3
10,5,194,4,1,15,2,4119,1,1,146,34,262,2005,2,0,9,540,3
6,53,13,4,1,10,2,4103,1,2,10,204,45,2005,2,0,11,690,3
6,5,13,4,1,14,2,4103,1,2,10,205,30,2005,2,0,11,710,3
1,5,195,4,2,8,1,4119,1,1,45,206,64,2005,2,0,15,906,1
1,5,168,2,1,9,1,4119,1,1,130,180,169,2005,2,0,15,956,1
1,5,196,4,1,4,1,4119,1,1,150,207,150,2005,2,0,16,990,1
3,5,20,13,1,7,2,4119,1,1,120,53,220,2005,2,0,16,980,1
3,5,20,13,1,11,2,4119,1,1,120,53,209,2005,2,0,17,1051,1
1,5,70,4,1,3,1,4119,1,1,80,82,120,2005,2,0,20,1200,2
1,5,12,4,1,9,1,4119,1,1,208,13,265,2005,3,1,7,450,3
1,54,141,2,1,1,1,4119,1,1,123,156,130,2005,3,1,11,660,3
1,1,197,2,1,3,1,4119,1,1,123,208,110,2005,3,1,11,680,3
3,5,122,4,1,2,4,4119,1,1,24,138,62,2005,3,1,12,731,3
3,5,20,6,2,8,4,4119,1,1,130,22,310,2005,3,1,13,810,1
1,54,159,4,1,9,1,4119,1,1,108,209,235,2005,3,1,14,865,1
1,55,20,10,1,1,1,4119,1,1,120,22,175,2005,3,1,15,900,1
1,5,20,4,1,1,1,4119,1,1,120,22,175,2005,3,1,15,900,1
1,5,95,2,1,3,1,4119,1,1,170,99,190,2005,3,1,16,980,1
6,5,13,14,1,18,5,4101,1,2,6,210,16,2005,3,1,19,1152,2
1,10,158,11,1,3,1,4119,1,1,70,175,60,2005,3,1,20,1200,2
1,5,198,4,1,1,1,4119,1,1,420,133,625,2005,3,2,6,390,4
3,5,20,6,2,8,4,4119,1,1,190,22,60,2005,3,2,8,480,3
3,5,20,13,1,11,2,4119,1,1,120,22,252,2005,3,2,16,988,1
3,5,199,13,4,7,3,4119,1,2,45,211,50,2005,3,2,17,1040,1
1,35,97,4,1,3,1,4119,1,1,40,103,65,2005,3,2,20,1210,2
1,56,200,2,2,3,1,4119,1,1,140,212,145,2005,3,2,21,1285,2
1,5,157,11,1,6,1,4119,1,1,320,38,290,2005,3,3,1,100,4
8,1,13,10,1,6,1,4119,1,1,320,38,290,2005,3,3,1,100,4
1,5,10,4,2,3,2,4119,1,1,370,213,560,2005,3,3,6,390,4
1,1,5,4,1,3,1,4119,1,1,320,214,305,2005,3,3,6,390,4
1,5,77,10,1,4,1,4119,1,1,95,215,133,2005,3,3,10,647,3
1,5,10,10,1,11,1,4119,1,1,330,18,338,2005,3,3,10,647,3
3,5,122,4,1,2,1,4103,1,1,45,138,68,2005,3,3,12,749,3
3,5,20,6,2,8,4,4119,1,1,130,22,320,2005,3,3,13,820,1
3,5,20,6,2,7,4,4119,1,1,190,60,290,2005,3,3,13,820,1
3,5,20,6,2,7,4,4119,1,1,190,60,290,2005,3,3,13,820,1
6,57,13,4,1,4,3,4119,1,1,50,42,75,2005,3,3,15,900,1
1,5,201,4,1,11,1,4119,1,1,30,216,40,2005,3,3,19,1150,2
1,5,202,4,1,7,1,4119,1,1,30,131,75,2005,3,3,19,1155,2
1,5,5,3,1,6,1,4119,1,1,320,6,1181,2005,3,3,20,1201,2
1,5,203,4,1,15,1,4119,1,2,130,217,1205,2005,3,3,21,1285,2
1,5,14,4,1,3,1,4119,1,2,41,15,1375,2005,3,3,23,1395,2
1,5,157,11,1,11,1,4119,1,1,322,30,1125,2005,3,3,23,1425,2
3,5,10,4,1,4,4,4119,1,1,320,6,315,2005,3,4,6,360,4
3,5,20,6,2,8,4,4119,1,1,210,22,275,2005,3,4,8,480,3
3,23,13,4,1,1,4,4119,1,1,100,218,195,2005,3,4,8,480,3
6,58,13,4,1,2,3,4119,1,1,60,132,240,2005,3,4,8,480,3
1,5,204,3,1,1,1,4119,1,1,120,219,129,2005,3,4,13,801,1
1,5,77,3,1,7,1,4119,1,1,100,220,137,2005,3,4,13,793,1
1,5,12,3,1,4,2,4119,1,1,232,13,214,2005,3,4,13,806,1
11,5,205,25,3,20,2,3319,1,2,7,221,85,2005,3,4,13,815,1
1,5,12,3,1,4,1,4119,1,1,232,13,214,2005,3,4,13,806,1
3,59,206,13,2,8,2,4119,1,1,75,132,64,2005,3,4,14,841,1
3,5,20,13,1,1,2,4119,1,1,120,53,224,2005,3,4,16,976,1
1,1,207,11,2,7,1,4119,1,1,170,222,170,2005,3,4,17,1050,1
3,5,199,13,4,8,2,4119,1,1,20,223,149,2005,3,4,16,1011,1
1,5,10,3,1,7,1,4119,1,1,330,18,1140,2005,3,4,20,1220,2
1,5,34,4,1,6,1,4119,1,1,320,6,1060,2005,3,4,21,1270,2
3,5,122,4,1,19,2,4119,1,1,20,224,35,2005,3,5,12,745,3
3,5,52,6,2,2,4,4119,1,1,10,34,40,2005,3,5,13,820,1
3,5,52,4,1,2,4,4119,1,1,10,34,40,2005,3,5,13,820,1
6,5,208,4,1,1,1,4119,1,1,10,34,50,2005,3,5,14,860,1
1,5,209,4,1,9,1,4119,1,1,176,225,135,2005,3,5,14,870,1
1,5,34,4,1,6,1,4119,1,1,330,38,300,2005,3,5,14,870,1
1,5,99,4,1,1,1,4119,1,2,59,105,50,2005,3,5,15,910,1
6,60,210,11,1,18,3,4103,1,2,29,131,42,2005,3,5,19,1173,2
1,5,157,26,1,6,1,4119,1,1,320,38,1110,2005,3,5,20,1215,2
1,60,202,11,1,2,1,4119,1,1,25,131,1305,2005,3,5,22,1350,2
1,5,21,4,1,1,1,4119,1,2,7,14,340,2005,3,6,0,50,4
1,5,211,4,1,1,1,4119,1,2,7,14,340,2005,3,6,0,50,4
1,5,20,4,1,9,1,4119,1,1,120,22,125,2005,3,6,10,630,3
1,5,5,3,1,9,1,4119,1,1,320,18,275,2005,3,6,12,765,3
1,5,5,1,1,11,1,4119,1,1,327,38,350,2005,3,6,17,1070,1
6,5,210,14,1,15,5,4103,1,2,10,226,17,2005,3,6,18,1093,1
1,5,1,10,1,7,1,4119,1,1,150,1,150,2005,3,6,20,1220,2
1,5,80,4,2,12,1,4119,1,1,139,86,1320,2005,3,6,22,1320,2
1,5,195,4,1,7,1,4119,1,1,30,206,1385,2005,3,6,23,1385,2
3,5,7,27,1,6,2,4119,1,1,680,8,760,2005,3,0,4,240,4
3,5,212,4,1,1,4,4119,1,1,340,77,480,2005,3,0,7,420,3
1,5,12,3,1,11,2,4119,1,1,210,13,390,2005,3,0,7,450,3
1,5,12,3,1,11,2,4119,1,1,210,13,390,2005,3,0,7,450,3
3,5,20,6,2,8,2,4119,1,1,210,102,330,2005,3,0,8,480,3
3,7,20,6,2,8,2,4119,1,1,210,102,330,2005,3,0,8,480,3
6,5,6,11,1,18,3,4103,1,2,6,7,25,2005,3,0,10,640,3
6,61,54,4,1,18,3,4103,1,2,13,138,26,2005,3,0,11,679,3
6,5,54,4,1,4,2,4119,1,2,64,103,149,2005,3,0,13,796,1
12,5,210,5,4,9,3,4119,1,1,37,34,179,2005,3,0,13,816,1
1,5,7,4,1,7,1,4119,1,1,680,8,460,2005,3,0,14,890,1
1,5,46,4,1,1,1,4119,1,1,73,36,114,2005,3,0,16,961,1
1,5,168,4,1,1,1,4119,1,1,135,180,145,2005,3,0,20,1205,2
1,37,26,4,1,4,1,4119,1,1,320,30,284,2005,3,0,15,946,1
3,5,20,13,1,2,4,4119,1,1,120,22,213,2005,3,0,16,1005,1
1,5,213,4,1,9,1,4119,1,1,185,227,205,2005,3,0,16,1015,1
1,5,10,4,1,11,1,4119,1,1,320,6,420,2005,3,1,6,390,4
1,5,10,4,1,7,1,4119,1,1,330,6,480,2005,3,1,7,420,3
